textID,text,sentiment,processed
65a6e46687,Dann and I are in Vegas. We misconnected and our next flight is at 4:45 to Midway. Tonight I will be in a hotel w/o undies,neutral,dann and i are in vega we misconnect and our next flight is at 445 to midway tonight i will be in a hotel wo undi
d83fc13c67,_aguirre  not going anywhere & when my book finally gets hre It will be cool 2 know wht Butch looks lk..LOL It was going in mail tdy,positive,aguirr not go anywher when my book final get hre it will be cool 2 know wht butch look lk lol it wa go in mail tdi
abe70f648c,"_Henrie oh my god, yeah! that cake looks delish! i hope you shared it! haha.",positive,henri oh my god yeah that cake look delish i hope you share it haha
cf240ef11f, ha! you`re right...I know you`re right.,positive,ha your right i know your right
aa7e1f4fe4,someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent,neutral,someon dead on armi wife dad just laugh and mum got annoy with him i wanna watch britain got talent
db6bd6cb74,Time is going slow,negative,time is go slow
00c277aaf9, which one? On Sportv ? Will connect righ the way,neutral,which one on sportv will connect righ the way
a026973b94,  yes my dear    V,neutral,ye my dear v
e4df257689, is it a test to gauge audience reaction? who ARE you?!,neutral,is it a test to gaug audienc reaction who are you
c4137ffd37,I made this huge revelation as I was doing the dishes( that everyone left for me) and now I totally forgot it. I hate when that happens.,negative,i made thi huge revel a i wa do the dish that everyon left for me and now i total forgot it i hate when that happen
78f48de25f,HAPPY MOTHERS DAY MOMMY!!!!,positive,happi mother day mommi
d37f7ab40f,Have a nice day  ? http://blip.fm/~5z6y6,positive,have a nice day 5z6y6
73c0a80cf7, LOL!!! I`m going to see it maybe today,neutral,lol im go to see it mayb today
c790767285," I think i have same disorder, stay up al night 4 no reason n sleep al day !!  SUUUKS",negative,i think i have same disord stay up al night 4 no reason n sleep al day suuuk
ef091526d1,"Good morning, sunshine! I`mm gonna start my day wth some movies.",positive,good morn sunshin imm gonna start my day wth some movi
b574334385,ugh ****! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation,negative,ugh my usual babysitt graduat is on wednesday and i just got a meet request from my bo dure her graduat
481871bdae," Very cute - I don`t think I can make it to MakerFaire, sadly",neutral,veri cute i dont think i can make it to makerfair sadli
e5aaccea38,_ritz thnx sweetie  how r u this evening? xo,positive,ritz thnx sweeti how r u thi even xo
6b412b18c5,_eyedea I love last.fm but find it a lot easier (and more content) on spotify  add me on http://last.fm/user/an0key if you like,positive,eyedea i love last fm but find it a lot easier and more content on spotifi add me on useran 0key if you like
bc065a6e9a,I`m nauseous  I need a yogurt or something..,negative,im nauseou i need a yogurt or someth
53302643ec,Game 6...who wants it...u already know who the league wants,neutral,game 6 who want it u alreadi know who the leagu want
62e1a784c5,Headed back to Pulaski,neutral,head back to pulaski
bd80317224," Hm, maybe Louise Rennison will break tradition and it will be out in October instead  I always order the UK versions anyway",neutral,hm mayb louis rennison will break tradit and it will be out in octob instead i alway order the uk version anyway
bd9928c003," my mac`s hard drive crashed then i brought it to powermac, they couldn`t recover the files  no back up (",negative,my mac hard drive crash then i brought it to powermac they couldnt recov the file no back up
0fe2f88a9e, Anytime,neutral,anytim
b357fe5252, whaaat. I still have next week,neutral,whaaat i still have next week
35fd1938b0,wow. someone`s proud of me.,positive,wow someon proud of me
1b18c28cf8,Well that`s the last of the Fabs gone,neutral,well that the last of the fab gone
19e954ad9f,"I`m at Cobra, Mexican bird flu hub/**** bar, and hate when they play the 80`s mix. Oh ****, FREEZE FRAME",negative,im at cobra mexican bird flu hub bar and hate when they play the 80 mix oh freez frame
522da599dd,"such lovely weather, i wanna go out!",positive,such love weather i wanna go out
c694267ebf,Changing my online nickname to mtaby (which will hopefully be my uniqname as well)...hope the change goes by well (domain is available  ),neutral,chang my onlin nicknam to mtabi which will hope be my uniqnam a well hope the chang go by well domain is avail
4f46c132fe,He still doesn`t love me... I won`t ask again,negative,he still doesnt love me i wont ask again
b330e52dbd,Cleaning my house on a Friday night,neutral,clean my hous on a friday night
315851fcad,"says Diana, you wanna burn the pics for me on a DVD or CD?  http://plurk.com/p/svs4c",negative,say diana you wanna burn the pic for me on a dvd or cd psv 4c
0977cf06ba, haha sounds like your going to have heaps of fun  ****,positive,haha sound like your go to have heap of fun
a6c5ca1cc5,uhh I wish someone would include me in their follow friday - would be great to get more followers,positive,uhh i wish someon would includ me in their follow friday would be great to get more follow
e275869bf6, Happy Anoop Day to you Monica,positive,happi anoop day to you monica
705925df7e,"Alright, so playing cards in the rain wasn`t the smartest idea, and now I might be sick... but it was fun",neutral,alright so play card in the rain wasnt the smartest idea and now i might be sick but it wa fun
02f3aa5c77, Yes I do,neutral,ye i do
452eadb178,omg!!! mcdonalds combo and wendys sundae = puke material,negative,omg mcdonald combo and wendi sunda puke materi
8c0e1c47ca, lol event management. no prerequisites,neutral,lol event manag no prerequisit
5883fcd05b, gdgd well i better go and get ready for work :| haha have fun tonight  x x,positive,gdgd well i better go and get readi for work haha have fun tonight x x
169c3017b0,"Happy Mother`s Day to all the Mom`s out there, but especially to my wonderfuly Mommy",positive,happi mother day to all the mom out there but especi to my wonderfuli mommi
4591960200,"Yeah, it was a silly mistake. At the end of a long day, etc etc. They were brand new pliers too",negative,yeah it wa a silli mistak at the end of a long day etc etc they were brand new plier too
8401d0072a, I apparently have crappy typing skills...lol sorry,negative,i appar have crappi type skill lol sorri
808c128dd3,wants to buy really red* lipstick. But I won`t wear it that often,neutral,want to buy realli red lipstick but i wont wear it that often
ada600a62d,Tired. Going to take a nap. My finger hurts.  143,negative,tire go to take a nap my finger hurt 143
7c2dc5b342,"creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie",positive,creep it up at the ice cream social good time lar and the real girl such a sad movi
a2bf77ed46, Hmm it seems to me _gun needs the followers.,neutral,hmm it seem to me gun need the follow
ba7eb5d2ce, I`m sorry sister!!  just think you get to see your man in a bit! That should make you happy. You guys should call me tonigh,neutral,im sorri sister just think you get to see your man in a bit that should make you happi you guy should call me tonigh
8a60ee86bc," lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either.",negative,lol we are stay in craig got footi so molli and me miss all the good weather we have no buggi either
4b8ae508a9,Has that feeling like when you want to cry but you dont so you get that empty feeling in your stomach and your throat starts to hurt.,negative,ha that feel like when you want to cri but you dont so you get that empti feel in your stomach and your throat start to hurt
266b8792a0,Just broke my favorite necklace  superglue?,negative,just broke my favorit necklac superglu
ddf799d5f8, We`ve just 16ï¿½C today&cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!,neutral,weve just 16c todaycold wind want it 2b like 25 to 30 i love hot weather but i reap the 1st strawberri yday
d91fdc4af9,"Finishing this giraffe, then getting some sleep. Super excited about tomorrow!",positive,finish thi giraff then get some sleep super excit about tomorrow
2cb41fa137,Loving Lego Indiana Jones. A game-researching aracheologist`s dream,positive,love lego indiana jone a gameresearch aracheologist dream
cc8c173824, got **** stranger  lol,neutral,got stranger lol
46930072fa,Hallooo bayern!hallooo stau!,neutral,hallooo bayernhallooo stau
eeeb1ce390, Oh wow  Thanks for the info.,positive,oh wow thank for the info
5f4144f159, saw you today! So BEAUTIFUL!! You looked so good! Glad to see the wonderful turnout!,positive,saw you today so beauti you look so good glad to see the wonder turnout
36814b5a72,"happy bank holiday monday twitter! bath time, spring clean, movie marathon , lazy day",positive,happi bank holiday monday twitter bath time spring clean movi marathon lazi day
08169f6598,"Repeatedly rubs thumbs softly and lovingly upon new Sarah Rayne novel. Sigh, and it`s not a paperback.I`m the potrait of profound bliss",positive,repeatedli rub thumb softli and lovingli upon new sarah rayn novel sigh and it not a paperback im the potrait of profound bliss
c11522f1d7,Where did I leave my Citeh jersey?,neutral,where did i leav my citeh jersey
14f5671d0a,Studying for my exams....boring,negative,studi for my exam bore
aeda6e2145,"After sleeping in  the rest of the day was busy. however, I got to spend the last of it with my favorite babysittee (the kids are great!).",positive,after sleep in the rest of the day wa busi howev i got to spend the last of it with my favorit babysitte the kid are great
47a5d5eccd, http://twitpic.com/4jg09 - haha she looks a little like u charlie lol,positive,4jg09 haha she look a littl like u charli lol
4bccd1a403, say hi to dan and katherine and zachy,neutral,say hi to dan and katherin and zachi
1915a44b0e,"I really fancy Baked Eggs, but I have no Spinach",positive,i realli fanci bake egg but i have no spinach
c758a4c5ca,Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining,neutral,hop up out the bed put my swwwaaaaggg oooonnnn then got back in the bed it rain
e8f972cf8b, just for a little while.. to get an impression of how twitter-copy-topify,neutral,just for a littl while to get an impress of how twittercopytopifi
